"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1VAMN0009","2014-06-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   30",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-06-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   25",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-07-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-07-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2014-07-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   36",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-07-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-07-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-07-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-07-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-07-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   13",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-07-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   30",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-07-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   23",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-07-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-07-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   25",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-07-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-07-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   53",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-07-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   51",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-07-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-07-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-07-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   25",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-07-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   20",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-07-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-07-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    3",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-07-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-07-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-07-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   84",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-07-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2014-07-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   76",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-07-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   23",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-07-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-07-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-08-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   38",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-08-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   28",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-08-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   56",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-08-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-08-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-08-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-08-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   76",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-08-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-08-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  356",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-08-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  310",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-08-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   28",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-08-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  244",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-08-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   51",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-08-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-08-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-08-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    8",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-08-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   33",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-08-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  320",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-08-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    3",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-08-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-08-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   38",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-08-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   33",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-08-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   61",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-08-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    3",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-08-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-08-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-08-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-08-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-08-31","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-09-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-09-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-09-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  142",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-09-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-09-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   13",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-09-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    3",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-09-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US",,,,,,,"    8",",,N","  572",",,N",,,,
"US1VAMN0009","2014-09-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-09-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-09-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-09-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-09-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-09-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-09-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-09-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   46",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-09-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-09-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-09-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-09-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-09-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-09-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-09-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   10",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-10-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-10-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-10-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-10-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   94",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-10-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-10-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-10-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  114",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-10-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  305",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-10-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-10-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  124",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-10-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  173",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-10-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  145",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-10-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   15",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-10-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  249",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-10-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2014-10-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   23",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-10-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-10-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2014-10-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-10-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-10-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2014-10-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-10-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-10-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-10-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-10-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-10-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-10-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-10-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-10-31","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-11-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  183",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-11-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   13",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-11-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-11-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-11-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-11-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   28",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-11-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   13",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-11-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2014-11-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-11-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-11-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-11-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-11-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-11-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2014-11-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N","    0","T,,N",,,,,,,,
"US1VAMN0009","2014-11-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-11-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  157",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-11-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  137",",,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2014-11-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-11-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-11-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-11-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-11-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-11-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  112",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-11-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-11-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  157",",,N","    8",",,N","    8",",,N",,,,,,,,
"US1VAMN0009","2014-11-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   89",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-11-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2014-11-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-12-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-12-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  201",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-12-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   10",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-12-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-12-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   69",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-12-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   13",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-12-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   28",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-12-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-12-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   28",",,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2014-12-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-12-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    3",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-12-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-12-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-12-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-12-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-12-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   13",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-12-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-12-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-12-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-12-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2014-12-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-12-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   53",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-12-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  140",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-12-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   30",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-12-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-12-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-12-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2014-12-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   36",",,N",,,,,,,,,,,,
"US1VAMN0009","2014-12-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   91",",,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2014-12-31","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    8",",,N",,,,,,,,,,,,
"US1VAMN0009","2015-01-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2015-01-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2015-01-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   25",",,N",,,,,,,,,,,,
"US1VAMN0009","2015-01-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   61",",,N",,,,,,,,,,,,
"US1VAMN0009","2015-01-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2015-01-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2015-01-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2015-01-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2015-01-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2015-01-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2015-01-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   56",",,N",,,,,,,,,,,,
"US1VAMN0009","2015-01-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   13",",,N",,,,,,,,,,,,
"US1VAMN0009","2015-01-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   13",",,N","    8",",,N","   13",",,N",,,,,,,,
"US1VAMN0009","2015-01-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2015-01-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2015-01-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2015-01-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
